Gene ID	GeneCard Gene ID	Gene Symbol	Type	log2 (siGM312 / siNC12)	Pvalue(siGM312 / siNC12)	Qvalue (siGM312 / siNC12)	siNC_1 FPKM	siNC_2 FPKM	siST3_1 FPKM	siST3_2 FPKM	siNC_1 TPM	siNC_2 TPM	siST3_1 TPM	siST3_2 TPM
1266	1266	'CNN3'	mRNA	-2.022655934	5.14E-32	2.61E-29	114.59	113.41	22.84	34.73	263.82	250.08	53.86	79.72
126792	126792	'B3GALT6'	mRNA	0.479339893	0.001342571	0.014821239	12.22	11.65	17.53	16.77	28.13	25.68	41.32	38.51
126917	126917	'IFFO2'	mRNA	0.592970633	0.002087426	0.02126295	2.72	2.22	3.82	3.88	6.26	4.89	9.01	8.9
127435	127435	'PODN'	mRNA	-0.522086925	2.22E-04	0.003331241	25.22	25.77	20.17	16.44	58.06	56.83	47.55	37.73
127933	127933	'UHMK1'	mRNA	-2.648956563	5.18E-96	4.21E-92	23.78	23.42	3.72	4.03	54.76	51.63	8.77	9.25
128	128	'ADH5'	mRNA	-0.705990869	3.88E-10	2.18E-08	116.88	127.68	78.3	76.19	269.1	281.53	184.6	174.91
128239	128239	'IQGAP3'	mRNA	-1.437508989	4.08E-06	9.93E-05	1.65	1.3	0.49	0.65	3.79	2.86	1.16	1.49
1287	1287	'COL4A5'	mRNA	0.741614983	3.63E-09	1.75E-07	12.55	11.78	20.21	21.84	28.91	25.98	47.65	50.14
1288	1288	'COL4A6'	mRNA	1.130538805	1.80E-04	0.002782873	1.1	0.6	1.57	2.19	2.54	1.32	3.7	5.04
128869	128869	'PIGU'	mRNA	0.707925505	2.85E-04	0.004118939	9.42	9.97	17.74	14.79	21.68	21.99	41.83	33.94
1289	1289	'COL5A1'	mRNA	0.49463231	3.76E-05	7.05E-04	143.36	124.44	186.24	202.54	330.08	274.39	439.09	464.95
1291	1291	'COL6A1'	mRNA	0.435000327	5.44E-05	9.78E-04	382.34	354.05	536.2	490.66	880.3	780.71	1264.15	1126.37
1292	1292	'COL6A2'	mRNA	0.512292671	2.57E-06	6.60E-05	425.8	396.69	638.85	570.74	980.36	874.73	1506.15	1310.19
1294	1294	'COL7A1'	mRNA	1.186253987	2.00E-11	1.43E-09	1.51	1.43	3.58	3.31	3.47	3.14	8.44	7.6
1296	1296	'COL8A2'	mRNA	-0.64501282	2.21E-04	0.003324897	5.75	5.99	3.96	3.78	13.24	13.22	9.34	8.68
129642	129642	'MBOAT2'	mRNA	-0.506812842	0.003134889	0.02957755	14.83	13.32	8.54	11.93	34.15	29.36	20.13	27.39
13	13	'AADAC'	mRNA	0.773951012	4.70E-05	8.61E-04	11.25	13.32	19.67	23.56	25.9	29.38	46.38	54.09
1301	1301	'COL11A1'	mRNA	-1.195364381	1.25E-08	5.50E-07	2.94	2.7	1.25	1.33	6.77	5.95	2.94	3.06
1303	1303	'COL12A1'	mRNA	-1.488304509	8.80E-07	2.58E-05	49.64	47.37	14.39	21.03	114.3	104.45	33.93	48.28
130497	130497	'OSR1'	mRNA	-0.630774234	0.001060289	0.012217389	15.35	12.71	9.87	8.57	35.35	28.03	23.28	19.67
1305	1305	'COL13A1'	mRNA	0.673061102	1.13E-06	3.19E-05	16.24	15.83	28.14	24.54	37.38	34.91	66.35	56.34
131566	131566	'DCBLD2'	mRNA	0.465558654	7.32E-06	1.68E-04	261.08	275.57	393.29	369.44	601.11	607.65	927.23	848.1
131578	131578	'LRRC15'	mRNA	1.169594204	1.50E-10	9.05E-09	2.16	2.5	5.2	5.58	4.97	5.5	12.26	12.81
131583	131583	'FAM43A'	mRNA	1.014290321	2.02E-06	5.33E-05	3.13	3.08	5.99	6.91	7.2	6.78	14.12	15.87
1317	1317	'SLC31A1'	mRNA	-1.239523566	2.29E-23	5.90E-21	29.45	32.28	13.63	13.33	67.81	71.19	32.12	30.6
1318	1318	'SLC31A2'	mRNA	-0.770578867	2.67E-05	5.23E-04	16.47	17.62	10.97	9.63	37.92	38.85	25.86	22.12
132864	132864	'CPEB2'	mRNA	-0.539216148	3.75E-05	7.04E-04	15.1	15.14	10.53	10.74	34.76	33.38	24.83	24.65
133	133	'ADM'	mRNA	-1.482969088	4.12E-19	7.05E-17	56.73	52.34	23.33	16.96	130.61	115.42	55.01	38.94
133746	133746	'JMY'	mRNA	-0.820124814	1.27E-08	5.55E-07	6.04	5.89	3.53	3.43	13.91	12.99	8.33	7.87
134265	134265	'AFAP1L1'	mRNA	-1.051100077	1.34E-05	2.83E-04	3.3	3.35	1.45	1.34	7.6	7.39	3.41	3.07
134266	134266	'GRPEL2'	mRNA	-1.057072995	4.88E-07	1.51E-05	4.86	5.14	2.3	2.65	11.19	11.33	5.41	6.08
134492	134492	'NUDCD2'	mRNA	-0.636267005	0.004821613	0.0416242	2.55	2.49	2.09	1.28	5.87	5.48	4.92	2.94
135	135	'ADORA2A'	mRNA	-1.163458472	6.78E-04	0.008409797	3.22	2.41	1.3	1.36	7.42	5.3	3.06	3.11
135112	135112	'NCOA7'	mRNA	-0.706008042	2.56E-07	8.51E-06	19.21	19.44	13.46	10.98	44.23	42.86	31.74	25.2
136	136	'ADORA2B'	mRNA	-0.907447403	0.003669348	0.033624304	4.89	5.48	2.67	2.92	11.25	12.08	6.3	6.71
1368	1368	'CPM'	mRNA	0.568530798	0.005940674	0.049043764	1.7	1.64	2.62	2.48	3.91	3.62	6.18	5.7
1382	1382	'CRABP2'	mRNA	-0.904253586	1.95E-06	5.16E-05	38.91	39.81	24.59	18.76	89.59	87.79	57.99	43.08
1388	1388	'ATF6B'	mRNA	0.40529092	0.001762216	0.018591377	28.32	27.59	40.56	35.81	65.21	60.83	95.63	82.2
1390	1390	'CREM'	mRNA	0.707192328	4.41E-04	0.005908217	7.65	9.31	13.56	14.99	17.61	20.53	31.97	34.41
139065	139065	'SLITRK4'	mRNA	1.309980765	0.001214614	0.013675561	0.33	0.47	1.03	0.8	0.77	1.04	2.42	1.83
1396	1396	'CRIP1'	mRNA	-1.016416616	9.30E-07	2.69E-05	55.2	76.28	34.51	32.32	127.09	168.21	81.36	74.21
1398	1398	'CRK'	mRNA	-0.555391221	9.38E-05	0.001588371	32.77	30.87	20.02	24.45	75.45	68.08	47.19	56.13
139818	139818	'DOCK11'	mRNA	-0.450461214	6.54E-04	0.008167919	11.29	11.39	9.28	8.11	25.99	25.11	21.89	18.62
140576	140576	'S100A16'	mRNA	0.619073178	3.44E-07	1.11E-05	250.96	260.98	373.97	431.18	577.82	575.47	881.68	989.82
140735	140735	'DYNLL2'	mRNA	-0.4358436	7.89E-04	0.009500562	15.9	16.4	11.62	12.96	36.61	36.16	27.4	29.75
140766	140766	'ADAMTS14'	mRNA	0.86013949	0.005981608	0.049356618	0.97	0.62	1.67	1.44	2.23	1.36	3.93	3.3
1408	1408	'CRY2'	mRNA	0.698722437	3.54E-04	0.004903422	3.58	3.21	5.34	6.02	8.25	7.09	12.58	13.82
1410	1410	'CRYAB'	mRNA	-0.738960371	2.19E-05	4.39E-04	51.62	53.27	36.86	28.44	118.85	117.47	86.9	65.28
142	142	'PARP1'	mRNA	-0.978782299	7.21E-11	4.61E-09	19.38	17.65	8.94	10.41	44.63	38.93	21.07	23.9
142940	142940	'TRUB1'	mRNA	-0.758399548	8.70E-05	0.001482786	6.88	7.1	3.94	4.56	15.85	15.66	9.3	10.48
143458	143458	'LDLRAD3'	mRNA	0.651455653	2.16E-04	0.003276082	4.65	4.53	7.68	7.23	10.72	9.99	18.1	16.59
1435	1435	'CSF1'	mRNA	0.464941857	8.30E-05	0.001421941	42.75	38.46	59.6	55.87	98.44	84.81	140.52	128.26
143872	143872	'ARHGAP42'	mRNA	0.61860121	0.005575737	0.046623263	1.13	1.09	1.69	1.83	2.61	2.41	3.98	4.21
143888	143888	'POGLUT3'	mRNA	-0.788466703	1.19E-06	3.32E-05	25.27	24.48	17.78	12.03	58.19	53.98	41.92	27.61
1439	1439	'CSF2RB'	mRNA	-1.783233859	0.006034939	0.049695717	0.44	0.36	0.11	0.12	1.01	0.79	0.27	0.28
143903	143903	'LAYN'	mRNA	-0.671441385	3.19E-04	0.004511685	10.02	10.04	6.36	6.35	23.07	22.14	14.99	14.58
1440	1440	'CSF3'	mRNA	4.69310308	2.40E-32	1.30E-29	0.6	0.38	12.49	13.68	1.39	0.83	29.45	31.41
144100	144100	'PLEKHA7'	mRNA	-1.429918439	4.77E-08	1.83E-06	2.66	2.48	1.14	0.79	6.13	5.47	2.69	1.82
144347	144347	'RFLNA'	mRNA	-1.161871894	0.003353804	0.031342388	2.42	2.41	1.53	0.73	5.56	5.32	3.61	1.68
144402	144402	'CPNE8'	mRNA	-0.678238497	6.83E-05	0.001202394	8.8	8.83	5.87	5.48	20.27	19.48	13.83	12.57
144455	144455	'E2F7'	mRNA	1.422296347	2.21E-24	6.07E-22	5.68	5.72	15.11	16.28	13.09	12.62	35.62	37.38
144535	144535	'CFAP54'	mRNA	1.258395059	2.96E-06	7.44E-05	0.42	0.46	1.06	1.12	0.98	1.02	2.51	2.57
144811	144811	'LACC1'	mRNA	-0.988089672	2.19E-16	2.70E-14	65.59	64.24	34.66	29.24	151.02	141.65	81.73	67.13
1454	1454	'CSNK1E'	mRNA	0.484177064	1.65E-04	0.002584689	22.11	22.33	32.51	31.56	50.92	49.25	76.66	72.45
146057	146057	'TTBK2'	mRNA	0.519624784	4.62E-04	0.006120221	3.39	2.98	4.99	4.42	7.81	6.57	11.76	10.14
1462	1462	'VCAN'	mRNA	0.43122661	1.21E-04	0.001990681	237.69	253.35	323.02	354.58	547.25	558.64	761.56	813.99
1464	1464	'CSPG4'	mRNA	0.793865215	9.71E-08	3.46E-06	5.42	4.69	9.88	8.21	12.47	10.34	23.3	18.84
147166	147166	'TRIM16L'	mRNA	0.57371125	0.003542151	0.032735676	8.76	8.03	12.23	11.31	20.17	17.7	28.84	25.96
147179	147179	'WIPF2'	mRNA	-0.944763102	1.35E-09	6.94E-08	7.21	6.59	3.48	3.9	16.6	14.54	8.21	8.95
147372	147372	'CCBE1'	mRNA	-0.641418964	1.52E-05	3.17E-04	12.84	11.45	7.62	8.59	29.56	25.24	17.97	19.72
147463	147463	'ANKRD29'	mRNA	0.669704717	0.002048133	0.02092831	2.48	2.76	4.5	3.78	5.7	6.08	10.61	8.67
147991	147991	'DPY19L3'	mRNA	0.557009205	4.54E-05	8.35E-04	10.66	10.61	15.05	17.11	24.54	23.41	35.49	39.28
148362	148362	'BROX'	mRNA	-0.654191179	4.14E-06	1.01E-04	16.22	16.47	10.34	11.25	37.36	36.31	24.38	25.84
1488	1488	'CTBP2'	mRNA	-0.432304958	0.005883674	0.048622609	15.15	14.86	10.48	12.52	34.88	32.76	24.71	28.74
148867	148867	'SLC30A7'	mRNA	-0.408319242	0.004286927	0.038018393	14.9	14.12	12.81	12.09	34.31	31.14	30.2	27.76
149111	149111	'CNIH3'	mRNA	0.895669588	5.22E-11	3.45E-09	23.12	25.7	51.24	42.86	53.24	56.67	120.81	98.38
149371	149371	'EXOC8'	mRNA	0.477380974	0.004476339	0.039354477	4.46	4.08	6.2	6.06	10.27	9.01	14.62	13.91
150275	150275	'CCDC117'	mRNA	-0.75126225	1.55E-04	0.002450121	5.99	6.72	4.54	3.34	13.79	14.82	10.7	7.66
151195	151195	'CCNYL1'	mRNA	-0.50671223	2.26E-04	0.003374393	23.09	20.3	15.58	15.88	53.16	44.76	36.74	36.46
1514	1514	'CTSL'	mRNA	0.60678164	7.74E-07	2.31E-05	181.02	221.39	322.78	309.91	416.77	488.19	760.98	711.43
151887	151887	'CCDC80'	mRNA	-0.951502246	8.37E-18	1.20E-15	263.78	238.87	141.18	127.03	607.33	526.73	332.85	291.62
1519	1519	'CTSO'	mRNA	0.416262384	0.003692383	0.033721274	16.11	17.76	25.1	21.53	37.1	39.16	59.18	49.42
1520	1520	'CTSS'	mRNA	1.62762543	2.23E-19	3.90E-17	3.16	3.83	10.42	11.83	7.28	8.46	24.56	27.16
152137	152137	'CCDC50'	mRNA	-0.461824547	4.00E-04	0.005447548	15.67	16.56	11.66	13.56	36.08	36.52	27.49	31.14
152559	152559	'PAQR3'	mRNA	0.518358723	6.95E-04	0.008551996	11.99	14.62	19.42	19.67	27.59	32.24	45.79	45.16
152573	152573	'SHISA3'	mRNA	-0.977233187	0.001074945	0.012351227	3.65	4.16	2.37	1.72	8.4	9.16	5.59	3.95
1528	1528	'CYB5A'	mRNA	-0.681836128	7.12E-05	0.001245625	12.98	14.54	8.85	9.25	29.89	32.05	20.86	21.23
153339	153339	'TMEM167A'	mRNA	-0.472652736	1.16E-04	0.001923618	33.37	35.51	27.39	23.81	76.83	78.31	64.59	54.66
153830	153830	'RNF145'	mRNA	0.620653047	1.75E-04	0.002716224	27.56	25.82	34.82	50.02	63.46	56.93	82.09	114.83
154664	154664	'ABCA13'	mRNA	1.329351733	6.89E-04	0.008505131	0.14	0.11	0.29	0.38	0.31	0.24	0.7	0.86
154881	154881	'KCTD7'	mRNA	0.446167524	0.003793109	0.034409071	6.75	7	10.54	8.77	15.55	15.43	24.85	20.13
157378	157378	'TMEM65'	mRNA	0.595091713	5.18E-05	9.39E-04	3.52	3.43	5.39	5.43	8.12	7.56	12.71	12.47
157567	157567	'ANKRD46'	mRNA	0.897849971	5.39E-04	0.006956821	2.46	2.49	4.19	5.15	5.67	5.5	9.87	11.83
158471	158471	'PRUNE2'	mRNA	-0.53906578	2.95E-04	0.004229969	6.04	6.35	5.91	4.5	13.92	13.99	13.94	10.34
159090	159090	'PABIR2'	mRNA	-0.494974486	0.003700035	0.033772176	8.58	8.04	5.8	6.19	19.76	17.74	13.67	14.22
159371	159371	'SLC35G1'	mRNA	-1.668544783	7.78E-06	1.77E-04	2.85	2.87	0.49	1.38	6.56	6.34	1.16	3.16
1601	1601	'DAB2'	mRNA	-1.14837826	7.34E-27	2.71E-24	152.3	149.04	69.74	70.44	350.64	328.64	164.41	161.71
160418	160418	'TMTC3'	mRNA	-0.56710316	4.21E-04	0.005685059	14.42	14.5	8.43	11.62	33.19	31.98	19.88	26.68
160428	160428	'ALDH1L2'	mRNA	-0.57760692	3.57E-06	8.83E-05	24.38	27.98	17.22	20.03	56.14	61.69	40.59	45.98
1605	1605	'DAG1'	mRNA	-0.743864997	2.08E-08	8.72E-07	64.7	55.86	34.28	39.82	148.96	123.17	80.82	91.41
160518	160518	'DENND5B'	mRNA	0.885113963	7.75E-09	3.60E-07	2.87	3.16	5.44	5.36	6.62	6.96	12.83	12.3
1608	1608	'DGKG'	mRNA	1.409592542	2.51E-05	4.96E-04	0.42	0.49	1.32	1.17	0.98	1.08	3.12	2.7
160851	160851	'DGKH'	mRNA	0.486195073	8.69E-04	0.010282435	3.32	3.33	4.33	5.24	7.64	7.33	10.2	12.03
161176	161176	'SYNE3'	mRNA	-1.464182567	1.13E-12	9.33E-11	2	2.27	0.87	0.59	4.6	5	2.05	1.35
161198	161198	'CLEC14A'	mRNA	-1.241496999	4.02E-06	9.82E-05	5.8	5.73	2.32	2.7	13.36	12.63	5.48	6.19
161742	161742	'SPRED1'	mRNA	0.70142677	3.42E-09	1.66E-07	11.79	11.58	19.72	19.15	27.15	25.54	46.5	43.95
1622	1622	'DBI'	mRNA	-0.802562468	6.49E-06	1.51E-04	196.61	241.04	107.11	150.18	452.68	531.52	252.52	344.76
1632	1632	'ECI1'	mRNA	-0.601753197	0.001855387	0.019335773	16.64	15.54	10.9	10.96	38.32	34.26	25.71	25.16
1635	1635	'DCTD'	mRNA	-0.510646417	5.40E-05	9.72E-04	72.15	73.47	49.35	54.99	166.12	162.02	116.35	126.23
163590	163590	'TOR1AIP2'	mRNA	-0.474574942	5.31E-04	0.006861988	10.11	9.64	6.93	7.72	23.27	21.26	16.35	17.72
164284	164284	'APCDD1L'	mRNA	0.679478804	4.11E-07	1.30E-05	12.16	12.24	19.89	20.36	27.99	26.98	46.89	46.73
166336	166336	'PRICKLE2'	mRNA	0.924123017	4.40E-10	2.46E-08	3.24	3.33	6.67	6.16	7.46	7.35	15.72	14.15
166647	166647	'ADGRA3'	mRNA	0.836016438	3.91E-07	1.25E-05	4.58	5.16	8.64	9.34	10.54	11.38	20.37	21.44
166929	166929	'SGMS2'	mRNA	-0.639280164	1.12E-07	3.98E-06	35.4	33.91	21.9	23.99	81.51	74.77	51.64	55.07
168455	168455	'CCDC71L'	mRNA	0.455102028	9.22E-04	0.010797432	7.15	7.33	10.94	9.54	16.46	16.17	25.8	21.89
170689	170689	'ADAMTS15'	mRNA	0.753808705	1.74E-04	0.002705993	4.57	3.82	5.89	8.42	10.52	8.42	13.89	19.34
171024	171024	'SYNPO2'	mRNA	-1.668731706	1.51E-06	4.14E-05	24.42	19.86	9.02	5.5	56.22	43.8	21.26	12.64
171546	171546	'SPTSSA'	mRNA	-0.721109237	7.24E-05	0.001261511	9.77	10.11	6.4	6.04	22.49	22.3	15.09	13.85
1717	1717	'DHCR7'	mRNA	-0.465508006	1.08E-04	0.001807727	59.08	60.94	43.62	45.93	136.03	134.38	102.84	105.43
1729	1729	'DIAPH1'	mRNA	-0.737749909	8.78E-09	4.05E-07	28.22	25.82	15.88	17.47	64.96	56.94	37.45	40.12
1730	1730	'DIAPH2'	mRNA	-0.767016096	1.84E-06	4.91E-05	4.79	4.54	3.34	3.16	11.02	10	7.87	7.25
1734	1734	'DIO2'	mRNA	3.401857967	3.80E-92	2.06E-88	1.53	1.62	15.43	18.47	3.52	3.57	36.38	42.41
1756	1756	'DMD'	mRNA	-0.597301834	1.12E-05	2.43E-04	13.61	10.5	6.87	7.48	31.34	23.15	16.2	17.16
1760	1760	'DMPK'	mRNA	-0.467946546	0.005137528	0.043885077	19.03	15.04	13.34	10.97	43.83	33.16	31.45	25.18
1787	1787	'TRDMT1'	mRNA	0.658843684	0.005004574	0.042884657	1.37	1.67	2.57	2.37	3.15	3.69	6.07	5.43
1788	1788	'DNMT3A'	mRNA	0.548780542	0.00353926	0.032727578	2.29	2.41	3.53	3.45	5.28	5.31	8.31	7.92
1808	1808	'DPYSL2'	mRNA	-0.481991664	0.003068731	0.029054588	56.54	56.91	51.3	32.75	130.18	125.48	120.94	75.18
1809	1809	'DPYSL3'	mRNA	0.483459952	4.45E-05	8.21E-04	138.49	139.76	186.48	214.33	318.87	308.17	439.65	492.02
1821	1821	'DRP2'	mRNA	0.985445568	1.59E-08	6.91E-07	2.47	2.62	4.75	5.57	5.69	5.77	11.19	12.79
1836	1836	'SLC26A2'	mRNA	-1.496360488	3.94E-22	9.42E-20	9.93	9.8	4.13	3.1	22.86	21.6	9.73	7.11
1839	1839	'HBEGF'	mRNA	1.416222812	1.70E-08	7.28E-07	2.39	2.88	6.43	8.03	5.5	6.34	15.17	18.42
1846	1846	'DUSP4'	mRNA	0.732059776	1.01E-08	4.58E-07	10.64	10.92	19.36	17.55	24.5	24.07	45.65	40.29
1848	1848	'DUSP6'	mRNA	0.612935327	2.01E-04	0.003066319	8.12	9.92	15.69	12.73	18.69	21.87	36.98	29.22
1889	1889	'ECE1'	mRNA	0.415285317	7.51E-04	0.009127573	102.52	89.72	124.76	138.98	236.04	197.84	294.14	319.04
1894	1894	'ECT2'	mRNA	-0.586125424	2.64E-04	0.00386289	10.32	10.76	6.73	7.7	23.76	23.74	15.86	17.67
19	19	'ABCA1'	mRNA	1.423493477	5.31E-29	2.16E-26	11.59	14.1	34.69	36.29	26.69	31.1	81.78	83.32
1909	1909	'EDNRA'	mRNA	1.995231812	1.83E-20	3.72E-18	1.47	1.67	6.21	6.76	3.39	3.68	14.65	15.53
1910	1910	'EDNRB'	mRNA	3.877625779	2.91E-08	1.18E-06	0.05	0.07	0.66	1.01	0.12	0.15	1.57	2.31
1912	1912	'PHC2'	mRNA	0.513856399	4.58E-04	0.006087489	31.46	29.78	49.21	36.73	72.44	65.66	116.01	84.32
192683	192683	'SCAMP5'	mRNA	0.605802463	0.004695943	0.040790925	4.34	4.09	7.47	6.16	10	9.01	17.62	14.15
1933	1933	'EEF1B2'	mRNA	-0.434652633	5.24E-04	0.006786147	330.88	364.67	248.13	280.33	761.82	804.12	584.99	643.53
1955	1955	'MEGF9'	mRNA	0.429470086	4.51E-04	0.006020357	12.44	12.46	17.62	16.96	28.65	27.48	41.55	38.93
1956	1956	'EGFR'	mRNA	0.400723233	2.96E-04	0.004236215	24.54	23.63	33.84	31.59	56.5	52.11	79.78	72.53
196051	196051	'PLPP4'	mRNA	0.608984354	0.005194389	0.044208088	6.09	5.51	8.45	9.39	14.01	12.15	19.91	21.56
196383	196383	'RILPL2'	mRNA	-0.819021167	3.08E-04	0.004384855	9.99	9.21	5.76	5.5	23	20.32	13.57	12.62
196394	196394	'AMN1'	mRNA	1.229148685	4.34E-06	1.05E-04	2.29	2.76	7.21	5.54	5.27	6.09	17.01	12.71
196403	196403	'DTX3'	mRNA	0.751833237	2.25E-04	0.003363448	6.16	5.11	10.04	9.08	14.18	11.27	23.67	20.84
1974	1974	'EIF4A2'	mRNA	-0.585345014	4.31E-06	1.04E-04	66.34	70.4	50.14	43.84	152.74	155.23	118.21	100.64
1994	1994	'ELAVL1'	mRNA	-0.526416953	8.04E-04	0.009666409	10.3	8.75	6.32	7.3	23.7	19.3	14.9	16.75
200081	200081	'TXLNA'	mRNA	-0.539385441	1.57E-05	3.23E-04	25.28	23.63	18.19	16.51	58.2	52.1	42.88	37.89
200407	200407	'CREG2'	mRNA	1.705053158	3.67E-04	0.005069145	0.41	0.29	1.1	1.24	0.94	0.63	2.58	2.84
200424	200424	'TET3'	mRNA	0.814018444	8.09E-05	0.001393268	0.99	1	1.96	1.63	2.27	2.2	4.63	3.74
200558	200558	'APLF'	mRNA	-1.451525026	3.16E-05	6.03E-04	1.71	1.69	0.7	0.59	3.94	3.73	1.64	1.35
200895	200895	'DHFR2'	mRNA	0.82035958	2.29E-04	0.003411902	2.76	2.43	5.24	4.13	6.35	5.37	12.35	9.49
200916	200916	'RPL22L1'	mRNA	-0.93972702	1.91E-06	5.06E-05	18.11	19.51	8.42	11.74	41.69	43.01	19.84	26.95
200942	200942	'KLHDC8B'	mRNA	-0.658987935	3.21E-04	0.004527978	13.37	13.51	8.65	8.85	30.78	29.8	20.39	20.32
2010	2010	'EMD'	mRNA	-0.583823668	2.32E-04	0.00345105	34.61	35.15	24.37	22.57	79.69	77.51	57.45	51.82
201725	201725	'C4orf46'	mRNA	-1.037920108	7.51E-05	0.001298935	3.5	3.56	1.56	1.97	8.05	7.85	3.68	4.53
201931	201931	'TMEM192'	mRNA	-0.572693324	3.87E-04	0.005300573	8.55	7.22	5.24	5.69	19.68	15.92	12.35	13.06
201965	201965	'RWDD4'	mRNA	-0.970286352	1.21E-08	5.34E-07	14.77	14.84	7.29	8.27	34	32.73	17.19	18.99
2023	2023	'ENO1'	mRNA	-0.499826427	5.28E-05	9.54E-04	854.35	848.55	563.47	675.58	1967.05	1871.1	1328.43	1550.87
2026	2026	'ENO2'	mRNA	0.890060344	1.23E-08	5.45E-07	12.76	14.62	28.36	23.98	29.38	32.25	66.87	55.05
2030	2030	'SLC29A1'	mRNA	-1.043864058	9.03E-08	3.25E-06	14.55	13.58	6.15	7.98	33.49	29.94	14.5	18.33
203228	203228	'C9orf72'	mRNA	0.828748162	0.001748589	0.018480449	1.88	2.03	3.42	3.73	4.32	4.48	8.07	8.57
203447	203447	'NRK'	mRNA	-1.812673048	0.003207824	0.030213051	0.37	0.21	0.1	0.07	0.86	0.46	0.25	0.17
2037	2037	'EPB41L2'	mRNA	-0.695829017	1.24E-10	7.64E-09	98.84	95.68	63.31	60.81	227.57	210.98	149.26	139.59
204	204	'AK2'	mRNA	-0.464981481	4.06E-04	0.005512426	21.12	22.92	15.15	16.46	48.62	50.55	35.71	37.78
2043	2043	'EPHA4'	mRNA	0.662292482	0.004551217	0.039947934	1.53	1.65	2.18	3	3.53	3.63	5.15	6.88
2044	2044	'EPHA5'	mRNA	0.569983754	2.26E-04	0.003367596	3.61	3.58	5.81	5.55	8.32	7.89	13.71	12.74
2047	2047	'EPHB1'	mRNA	2.50385694	1.87E-10	1.10E-08	0.25	0.3	1.37	1.84	0.59	0.65	3.22	4.23
2048	2048	'EPHB2'	mRNA	1.06904662	5.15E-09	2.43E-07	2.88	2.9	6.27	6.28	6.62	6.4	14.78	14.42
2054	2054	'STX2'	mRNA	-0.846382854	7.75E-09	3.60E-07	20.67	21	11.44	12.42	47.59	46.32	26.96	28.52
2058	2058	'EPRS1'	mRNA	-0.402979573	4.68E-04	0.006181497	67.58	71.25	51.48	55.9	155.61	157.11	121.37	128.32
2064	2064	'ERBB2'	mRNA	-0.66145136	9.53E-06	2.10E-04	19.63	17.78	11.46	13.27	45.19	39.21	27.01	30.46
2069	2069	'EREG'	mRNA	0.887438311	3.00E-06	7.53E-05	2.96	3.15	5.41	6.22	6.81	6.95	12.76	14.29
2081	2081	'ERN1'	mRNA	0.675334913	6.54E-06	1.52E-04	3.81	3.75	6.65	5.77	8.76	8.27	15.68	13.24
2110	2110	'ETFDH'	mRNA	-0.516179911	0.002765378	0.026733723	13.43	12.18	9.67	9.13	30.92	26.85	22.81	20.95
2115	2115	'ETV1'	mRNA	0.547736864	1.54E-04	0.002437468	6.92	7.58	11.32	10.87	15.93	16.72	26.68	24.95
2118	2118	'ETV4'	mRNA	1.017912685	1.26E-05	2.69E-04	3.49	4	7.45	8.04	8.03	8.81	17.57	18.47
2123	2123	'EVI2A'	mRNA	-1.404871861	2.13E-05	4.30E-04	3.45	4.86	2.19	1.05	7.94	10.71	5.16	2.41
2124	2124	'EVI2B'	mRNA	-1.468237198	8.76E-07	2.57E-05	5.22	6.11	2.48	1.75	12.01	13.47	5.84	4.03
2131	2131	'EXT1'	mRNA	-0.416648741	5.83E-04	0.007437621	50.99	45.5	35.55	38.92	117.41	100.34	83.81	89.34
2137	2137	'EXTL3'	mRNA	-1.090777613	1.77E-17	2.45E-15	22.81	21.03	10.16	10.84	52.52	46.36	23.95	24.88
214	214	'ALCAM'	mRNA	-1.479302935	1.81E-06	4.87E-05	177.83	165.29	51.46	76.06	409.43	364.47	121.32	174.61
2145	2145	'EZH1'	mRNA	0.427684322	0.004556201	0.039953124	8.08	8.65	12.63	10.58	18.61	19.07	29.78	24.29
2146	2146	'EZH2'	mRNA	-1.35199885	0.00179742	0.018865377	1.43	1.92	0.56	0.77	3.28	4.23	1.32	1.77
215	215	'ABCD1'	mRNA	0.49020836	0.001578976	0.017050905	7.97	7.53	11.35	11.09	18.34	16.6	26.75	25.46
2150	2150	'F2RL1'	mRNA	2.886737772	6.93E-59	1.25E-55	6	7.76	44.45	60.12	13.81	17.12	104.79	138.02
2151	2151	'F2RL2'	mRNA	-2.033727461	1.46E-18	2.30E-16	5.83	7.28	1.73	1.58	13.43	16.06	4.08	3.63
2152	2152	'F3'	mRNA	-0.935571756	0.002157071	0.021849081	3.64	4.41	2.63	1.72	8.38	9.73	6.2	3.94
2169	2169	'FABP2'	mRNA	-5.474081769	0.004665792	0.040665708	0.2	0.26	0	0	0.47	0.58	0	0
2170	2170	'FABP3'	mRNA	-1.620700771	6.78E-11	4.35E-09	24.23	27.6	11.05	6.11	55.8	60.85	26.05	14.02
2180	2180	'ACSL1'	mRNA	-0.728237742	3.10E-07	1.01E-05	16.45	16.6	10.02	10.52	37.87	36.6	23.62	24.16
219333	219333	'USP12'	mRNA	0.645735618	3.39E-06	8.41E-05	9.87	10.36	15.79	16.82	22.72	22.84	37.23	38.62
219654	219654	'ZCCHC24'	mRNA	-0.632600884	7.94E-07	2.36E-05	30.32	29.47	18.57	21	69.81	64.98	43.78	48.21
219790	219790	'RTKN2'	mRNA	-1.425139126	4.33E-08	1.68E-06	4.06	3.6	1.32	1.75	9.34	7.95	3.12	4.03
