path_id	numberOfCircuits	circuit_id	circuit_name
hsa05161	28	P-hsa05161-92	Hepatitis B: NFKBIA
hsa05161	28	P-hsa05161-100	Hepatitis B: MMP9*
hsa05161	28	P-hsa05161-97	Hepatitis B: BCL2
hsa05161	28	P-hsa05161-125	Hepatitis B: CDKN1A
hsa05161	28	P-hsa05161-126	Hepatitis B: MYC*
hsa05161	28	P-hsa05161-130	Hepatitis B: FASLG*
hsa05161	28	P-hsa05161-188	Hepatitis B: IFNB1
hsa05161	28	P-hsa05161-227	Hepatitis B: MYD88*
hsa05161	28	P-hsa05161-194	Hepatitis B: TNF*
hsa05161	28	P-hsa05161-195	Hepatitis B: IL6
hsa05161	28	P-hsa05161-213	Hepatitis B: E2F1
hsa05161	28	P-hsa05161-207	Hepatitis B: CDK2
hsa05161	28	P-hsa05161-219	Hepatitis B: CDK2*
hsa05161	28	P-hsa05161-214	Hepatitis B: CDKN1B
hsa05162	16	P-hsa05162-13	Measles: IRF7
hsa05162	16	P-hsa05162-20	Measles: NFKB1
hsa05162	16	P-hsa05162-23	Measles: IRF3
hsa05162	16	P-hsa05162-27 28	Measles: STAT1 IRF9
hsa05162	16	P-hsa05162-27 70	Measles: STAT1 GNB2L1
hsa05162	16	P-hsa05162-25 70	Measles: IFNAR1 GNB2L1
hsa05162	16	P-hsa05162-28 34	Measles: IRF9 STAT1
hsa05162	16	P-hsa05162-105	Measles: GSK3B
hsa05162	16	P-hsa05162-58	Measles: STAT3
hsa05162	16	P-hsa05162-74	Measles: EIF2S1
hsa05162	16	P-hsa05162-78	Measles: FAS
hsa05162	16	P-hsa05162-81	Measles: TNFRSF10D
hsa05162	16	P-hsa05162-62	Measles: IL12A
hsa05162	16	P-hsa05162-93	Measles: TP53
hsa05162	16	P-hsa05162-101	Measles: CDKN1B
hsa05162	16	P-hsa05162-44	Measles: PRKCQ
hsa05164	18	P-hsa05164-19	Influenza A: NFKB1
hsa05164	18	P-hsa05164-23	Influenza A: IRF3
hsa05164	18	P-hsa05164-53	Influenza A: MAPK14
hsa05164	18	P-hsa05164-20	Influenza A: ATF2
hsa05164	18	P-hsa05164-41 42	Influenza A: STAT1 IRF9
hsa05164	18	P-hsa05164-77	Influenza A: CASP9
hsa05164	18	P-hsa05164-78	Influenza A: GSK3B
hsa05164	18	P-hsa05164-24	Influenza A: IRF7
hsa05164	18	P-hsa05164-34	Influenza A: IL1B
hsa05164	18	P-hsa05164-35	Influenza A: IL18
hsa05164	18	P-hsa05164-36	Influenza A: IL33
hsa05164	18	P-hsa05164-31 32 33	Influenza A: NLRP3 PYCARD CASP1
hsa05164	18	P-hsa05164-68	Influenza A: EIF2S1
hsa05164	18	P-hsa05164-65 66	Influenza A: DNAJC3 HSPA1A
hsa05164	18	P-hsa05164-70	Influenza A: RNASEL
hsa05164	18	P-hsa05164-90	Influenza A: MAPK1
hsa05164	18	P-hsa05164-99	Influenza A: FDPS
hsa05164	18	P-hsa05164-47	Influenza A: CIITA
hsa05166	19	P-hsa05166-34 35 36	HTLV-I infection: MYC TRRAP KAT5
hsa05166	19	P-hsa05166-39	HTLV-I infection: RRAS2
hsa05166	19	P-hsa05166-53 146	HTLV-I infection: CREB1 CRTC2
hsa05166	19	P-hsa05166-5	HTLV-I infection: SLC2A1
hsa05166	19	P-hsa05166-60	HTLV-I infection: POLD3
hsa05166	19	P-hsa05166-65	HTLV-I infection: PTTG2
hsa05166	19	P-hsa05166-64	HTLV-I infection: CCNB2
hsa05166	19	P-hsa05166-83	HTLV-I infection: NFKB2
hsa05166	19	P-hsa05166-89 90	HTLV-I infection: CHUK IKBKG
hsa05166	19	P-hsa05166-74	HTLV-I infection: NFKB1
hsa05166	19	P-hsa05166-114 112 113	HTLV-I infection: DLG1 CTNNB1 APC2
hsa05166	19	P-hsa05166-99	HTLV-I infection: JUN
hsa05166	19	P-hsa05166-120	HTLV-I infection: E2F1
hsa05166	19	P-hsa05166-132 136	HTLV-I infection: CREBBP TP53
hsa05166	19	P-hsa05166-136 139	HTLV-I infection: TP53 TBPL2
hsa05166	19	P-hsa05166-62 63	HTLV-I infection: ANAPC10 CDC20
hsa05166	19	P-hsa05166-32	HTLV-I infection: STAT5A
hsa05166	19	P-hsa05166-33	HTLV-I infection: HLA-A
hsa05166	19	P-hsa05166-26	HTLV-I infection: NFATC1
hsa05168	13	P-hsa05168-10	Herpes simplex infection: FOS
hsa05168	13	P-hsa05168-29	Herpes simplex infection: IKBKG
hsa05168	13	P-hsa05168-27	Herpes simplex infection: IRF3
hsa05168	13	P-hsa05168-9	Herpes simplex infection: NFKB1
hsa05168	13	P-hsa05168-138	Herpes simplex infection: CHUK
hsa05168	13	P-hsa05168-79	Herpes simplex infection: EIF2S1
hsa05168	13	P-hsa05168-83	Herpes simplex infection: RNASEL
hsa05168	13	P-hsa05168-106 134	Herpes simplex infection: SRSF8 C1QBP
hsa05168	13	P-hsa05168-39 40	Herpes simplex infection: POU2F3 HCFC2
hsa05168	13	P-hsa05168-122	Herpes simplex infection: CASP3
hsa05168	13	P-hsa05168-123	Herpes simplex infection: CYCS
hsa05168	13	P-hsa05168-91 92	Herpes simplex infection: STAT1 IRF9
hsa05168	13	P-hsa05168-92 93	Herpes simplex infection: IRF9 STAT1
hsa05169	16	P-hsa05169-32	Epstein-Barr virus infection: CR2
hsa05169	16	P-hsa05169-29	Epstein-Barr virus infection: FCER2
hsa05169	16	P-hsa05169-30	Epstein-Barr virus infection: FGR
hsa05169	16	P-hsa05169-31	Epstein-Barr virus infection: MYC
hsa05169	16	P-hsa05169-11	Epstein-Barr virus infection: HLA-A
hsa05169	16	P-hsa05169-45	Epstein-Barr virus infection: RB1
hsa05169	16	P-hsa05169-117	Epstein-Barr virus infection: CDKN1A
hsa05169	16	P-hsa05169-118	Epstein-Barr virus infection: MDM2
hsa05169	16	P-hsa05169-64	Epstein-Barr virus infection: NFKB2
hsa05169	16	P-hsa05169-60	Epstein-Barr virus infection: NFKB1
hsa05169	16	P-hsa05169-83	Epstein-Barr virus infection: GSK3B
hsa05169	16	P-hsa05169-79	Epstein-Barr virus infection: ATF2
hsa05169	16	P-hsa05169-93	Epstein-Barr virus infection: PLCG1
hsa05169	16	P-hsa05169-103	Epstein-Barr virus infection: NFKB1*
hsa05169	16	P-hsa05169-104	Epstein-Barr virus infection: IRF3
hsa05169	16	P-hsa05169-125	Epstein-Barr virus infection: STAT3
hsa05200	58	P-hsa05200-5	Pathways in cancer: CASP3*
hsa05200	58	P-hsa05200-189	Pathways in cancer: BIRC5
hsa05200	58	P-hsa05200-190	Pathways in cancer: MYC*
hsa05200	58	P-hsa05200-191	Pathways in cancer: CCND1*
hsa05200	58	P-hsa05200-192	Pathways in cancer: PTGS2
hsa05200	58	P-hsa05200-193	Pathways in cancer: NOS2
hsa05200	58	P-hsa05200-194	Pathways in cancer: BCL2
hsa05200	58	P-hsa05200-195	Pathways in cancer: BIRC8
hsa05200	58	P-hsa05200-198	Pathways in cancer: BCL2L1*
hsa05200	58	P-hsa05200-196	Pathways in cancer: TRAF1
hsa05200	58	P-hsa05200-197	Pathways in cancer: CCND1**
hsa05200	58	P-hsa05200-53	Pathways in cancer: BCL2L1
hsa05200	58	P-hsa05200-80	Pathways in cancer: TP53
hsa05200	58	P-hsa05200-49	Pathways in cancer: CASP9
hsa05200	58	P-hsa05200-227	Pathways in cancer: FOXO1
hsa05200	58	P-hsa05200-52	Pathways in cancer: CDKN1B
hsa05200	58	P-hsa05200-226	Pathways in cancer: CDKN1A*
hsa05200	58	P-hsa05200-48	Pathways in cancer: MTOR
hsa05200	58	P-hsa05200-199	Pathways in cancer: BCL2L1**
hsa05200	58	P-hsa05200-209	Pathways in cancer: FIGF**
hsa05200	58	P-hsa05200-211	Pathways in cancer: CXCL8
hsa05200	58	P-hsa05200-210	Pathways in cancer: MMP1
hsa05200	58	P-hsa05200-212	Pathways in cancer: CCND1***
hsa05200	58	P-hsa05200-207	Pathways in cancer: CDK4
hsa05200	58	P-hsa05200-76	Pathways in cancer: RAC1
hsa05200	58	P-hsa05200-96	Pathways in cancer: Phosphatidate
hsa05200	58	P-hsa05200-75	Pathways in cancer: MAPK8
hsa05200	58	P-hsa05200-65	Pathways in cancer: STK4
hsa05200	58	P-hsa05200-66	Pathways in cancer: CCND1
hsa05200	58	P-hsa05200-200	Pathways in cancer: FIGF
hsa05200	58	P-hsa05200-188	Pathways in cancer: KLK3
hsa05200	58	P-hsa05200-121 122	Pathways in cancer: SMAD2 SMAD4
hsa05200	58	P-hsa05200-222	Pathways in cancer: CASP9*
hsa05200	58	P-hsa05200-129 130	Pathways in cancer: CTBP1 HDAC1
hsa05200	58	P-hsa05200-205	Pathways in cancer: SLC2A1
hsa05200	58	P-hsa05200-202	Pathways in cancer: FIGF*
hsa05200	58	P-hsa05200-201	Pathways in cancer: PDGFB
hsa05200	58	P-hsa05200-204	Pathways in cancer: TGFB1*
hsa05200	58	P-hsa05200-203	Pathways in cancer: TGFA*
hsa05200	58	P-hsa05200-146 147	Pathways in cancer: RARB RXRA
hsa05200	58	P-hsa05200-225	Pathways in cancer: PPARD
hsa05200	58	P-hsa05200-224	Pathways in cancer: MYC***
hsa05200	58	P-hsa05200-223	Pathways in cancer: CCND1****
hsa05200	58	P-hsa05200-173	Pathways in cancer: CCNA1
hsa05200	58	P-hsa05200-214	Pathways in cancer: CSF3R
hsa05200	58	P-hsa05200-213	Pathways in cancer: CSF2RA
hsa05200	58	P-hsa05200-215	Pathways in cancer: CSF1R
hsa05200	58	P-hsa05200-218	Pathways in cancer: CSF3R*
hsa05200	58	P-hsa05200-216	Pathways in cancer: IL6
hsa05200	58	P-hsa05200-217	Pathways in cancer: E2F1*
hsa05200	58	P-hsa05200-219	Pathways in cancer: MYC**
hsa05200	58	P-hsa05200-220	Pathways in cancer: CSF1R*
hsa05200	58	P-hsa05200-168	Pathways in cancer: E2F1
hsa05200	58	P-hsa05200-183	Pathways in cancer: BMP2
hsa05200	58	P-hsa05200-184	Pathways in cancer: GLI1
hsa05200	58	P-hsa05200-187	Pathways in cancer: WNT16*
hsa05200	58	P-hsa05200-185	Pathways in cancer: HHIP
hsa05200	58	P-hsa05200-186	Pathways in cancer: PTCH1*
hsa05205	47	P-hsa05205-81	Proteoglycans in cancer: CTTN
hsa05205	47	P-hsa05205-113	Proteoglycans in cancer: TP53
hsa05205	47	P-hsa05205-220	Proteoglycans in cancer: FAS
hsa05205	47	P-hsa05205-109	Proteoglycans in cancer: SMAD2
hsa05205	47	P-hsa05205-120	Proteoglycans in cancer: PLAU
hsa05205	47	P-hsa05205-121	Proteoglycans in cancer: PLAUR
hsa05205	47	P-hsa05205-233 234	Proteoglycans in cancer: ITGA2 Heparan sulfate
hsa05205	47	P-hsa05205-318	Proteoglycans in cancer: HSPB2
hsa05205	47	P-hsa05205-324	Proteoglycans in cancer: KDR*
hsa05205	47	P-hsa05205-319	Proteoglycans in cancer: KDR
hsa05205	47	P-hsa05205-400	Proteoglycans in cancer: ITGA2*
hsa05205	47	P-hsa05205-236	Proteoglycans in cancer: ITGAV
hsa05205	47	P-hsa05205-256	Proteoglycans in cancer: ACTB
hsa05205	47	P-hsa05205-352	Proteoglycans in cancer: ITGA5*
hsa05205	47	P-hsa05205-304	Proteoglycans in cancer: MAPK1*****
hsa05205	47	P-hsa05205-337	Proteoglycans in cancer: CTNNB1**
hsa05205	47	P-hsa05205-415	Proteoglycans in cancer: MAPK1******
hsa05205	47	P-hsa05205-142	Proteoglycans in cancer: CTNNB1
hsa05205	47	P-hsa05205-30	Proteoglycans in cancer: FLNA
hsa05205	47	P-hsa05205-45 46	Proteoglycans in cancer: PAK1 FLNA
hsa05205	47	P-hsa05205-17	Proteoglycans in cancer: AKT3
hsa05205	47	P-hsa05205-34	Proteoglycans in cancer: SLC9A1
hsa05205	47	P-hsa05205-22	Proteoglycans in cancer: PPP1R12A
hsa05205	47	P-hsa05205-69	Proteoglycans in cancer: MAPK1*
hsa05205	47	P-hsa05205-91	Proteoglycans in cancer: RAC1*
hsa05205	47	P-hsa05205-103	Proteoglycans in cancer: CCND1
hsa05205	47	P-hsa05205-369	Proteoglycans in cancer: HOXD10
hsa05205	47	P-hsa05205-77	Proteoglycans in cancer: MIR21
hsa05205	47	P-hsa05205-158	Proteoglycans in cancer: PDCD4
hsa05205	47	P-hsa05205-431	Proteoglycans in cancer: CDKN1A*
hsa05205	47	P-hsa05205-434	Proteoglycans in cancer: CASP3
hsa05205	47	P-hsa05205-188	Proteoglycans in cancer: TNF
hsa05205	47	P-hsa05205-189	Proteoglycans in cancer: IL12B
hsa05205	47	P-hsa05205-195	Proteoglycans in cancer: CDKN1A
hsa05205	47	P-hsa05205-183	Proteoglycans in cancer: VEGFA*
hsa05205	47	P-hsa05205-422	Proteoglycans in cancer: CD63
hsa05205	47	P-hsa05205-451	Proteoglycans in cancer: KDR**
hsa05205	47	P-hsa05205-215 216	Proteoglycans in cancer: EIF4B RPS6
hsa05205	47	P-hsa05205-129	Proteoglycans in cancer: AKT3*
hsa05205	47	P-hsa05205-140	Proteoglycans in cancer: MAPK1***
hsa05205	47	P-hsa05205-270	Proteoglycans in cancer: MAPK1****
hsa05205	47	P-hsa05205-284	Proteoglycans in cancer: PRKCA*
hsa05205	47	P-hsa05205-146	Proteoglycans in cancer: PTK2
hsa05205	47	P-hsa05205-150	Proteoglycans in cancer: PRKCA
hsa05205	47	P-hsa05205-144	Proteoglycans in cancer: NUDT16L1
hsa05205	47	P-hsa05205-145	Proteoglycans in cancer: PXN
hsa05205	47	P-hsa05205-238	Proteoglycans in cancer: ITGAV*
hsa05210	10	P-hsa05210-7	Colorectal cancer: CASP3*
hsa05210	10	P-hsa05210-21	Colorectal cancer: BIRC5
hsa05210	10	P-hsa05210-22	Colorectal cancer: MYC
hsa05210	10	P-hsa05210-23	Colorectal cancer: CCND1
hsa05210	10	P-hsa05210-39	Colorectal cancer: BAD
hsa05210	10	P-hsa05210-40	Colorectal cancer: CASP9
hsa05210	10	P-hsa05210-53	Colorectal cancer: CCND1*
hsa05210	10	P-hsa05210-16	Colorectal cancer: MAPK8
hsa05210	10	P-hsa05210-31	Colorectal cancer: BCL2
hsa05210	10	P-hsa05210-9 11	Colorectal cancer: SMAD2 SMAD4
hsa05211	17	P-hsa05211-12	Renal cell carcinoma: EGLN2
hsa05211	17	P-hsa05211-40	Renal cell carcinoma: PAK4
hsa05211	17	P-hsa05211-42	Renal cell carcinoma: SLC2A1*
hsa05211	17	P-hsa05211-27	Renal cell carcinoma: VEGFA*
hsa05211	17	P-hsa05211-21	Renal cell carcinoma: TGFB1*
hsa05211	17	P-hsa05211-41	Renal cell carcinoma: PDGFB*
hsa05211	17	P-hsa05211-49	Renal cell carcinoma: TGFA*
hsa05211	17	P-hsa05211-31	Renal cell carcinoma: SOS1
hsa05211	17	P-hsa05211-45	Renal cell carcinoma: ETS1
hsa05211	17	P-hsa05211-48	Renal cell carcinoma: JUN
hsa05211	17	P-hsa05211-43	Renal cell carcinoma: RAP1A
hsa05211	17	P-hsa05211-46	Renal cell carcinoma: AKT3
hsa05211	17	P-hsa05211-4	Renal cell carcinoma: SLC2A1
hsa05211	17	P-hsa05211-3	Renal cell carcinoma: VEGFA
hsa05211	17	P-hsa05211-2	Renal cell carcinoma: TGFB1
hsa05211	17	P-hsa05211-23	Renal cell carcinoma: PDGFB
hsa05211	17	P-hsa05211-22	Renal cell carcinoma: TGFA
hsa05212	12	P-hsa05212-14	Pancreatic cancer: MAPK1
hsa05212	12	P-hsa05212-19	Pancreatic cancer: MAPK8
hsa05212	12	P-hsa05212-31	Pancreatic cancer: RAC1*
hsa05212	12	P-hsa05212-54	Pancreatic cancer: Phosphatidate
hsa05212	12	P-hsa05212-8	Pancreatic cancer: NFKB1
hsa05212	12	P-hsa05212-10	Pancreatic cancer: BCL2L1
hsa05212	12	P-hsa05212-12	Pancreatic cancer: CASP9
hsa05212	12	P-hsa05212-29	Pancreatic cancer: VEGFA
hsa05212	12	P-hsa05212-27	Pancreatic cancer: BCL2L1*
hsa05212	12	P-hsa05212-34	Pancreatic cancer: E2F1
hsa05212	12	P-hsa05212-32	Pancreatic cancer: CDK4
hsa05212	12	P-hsa05212-38 39	Pancreatic cancer: SMAD2 SMAD4
hsa05213	6	P-hsa05213-13	Endometrial cancer: CASP9
hsa05213	6	P-hsa05213-12	Endometrial cancer: BAD
hsa05213	6	P-hsa05213-11	Endometrial cancer: FOXO3
hsa05213	6	P-hsa05213-27	Endometrial cancer: ELK1
hsa05213	6	P-hsa05213-31	Endometrial cancer: MYC
hsa05213	6	P-hsa05213-29	Endometrial cancer: CCND1
hsa05214	6	P-hsa05214-23	Glioma: MAPK1
hsa05214	6	P-hsa05214-27	Glioma: MTOR
hsa05214	6	P-hsa05214-56	Glioma: MAPK1*
hsa05214	6	P-hsa05214-48	Glioma: MTOR*
hsa05214	6	P-hsa05214-35	Glioma: E2F1
hsa05214	6	P-hsa05214-52	Glioma: E2F1*
hsa05215	14	P-hsa05215-8	Prostate cancer: NFKBIA
hsa05215	14	P-hsa05215-13	Prostate cancer: BCL2
hsa05215	14	P-hsa05215-43	Prostate cancer: Phosphatidylinositol-3,4,5-trisphosphate
hsa05215	14	P-hsa05215-30	Prostate cancer: TP53
hsa05215	14	P-hsa05215-14	Prostate cancer: CCND1
hsa05215	14	P-hsa05215-46	Prostate cancer: MTOR
hsa05215	14	P-hsa05215-35	Prostate cancer: CASP9
hsa05215	14	P-hsa05215-34	Prostate cancer: BAD
hsa05215	14	P-hsa05215-25	Prostate cancer: FOXO1
hsa05215	14	P-hsa05215-24	Prostate cancer: CDKN1A
hsa05215	14	P-hsa05215-9	Prostate cancer: CDKN1B
hsa05215	14	P-hsa05215-12	Prostate cancer: KLK3
hsa05215	14	P-hsa05215-39	Prostate cancer: RB1
hsa05215	14	P-hsa05215-22	Prostate cancer: 2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine
hsa05216	5	P-hsa05216-5	Thyroid cancer: MAPK1
hsa05216	5	P-hsa05216-14	Thyroid cancer: MAPK1*
hsa05216	5	P-hsa05216-11	Thyroid cancer: MYC
hsa05216	5	P-hsa05216-15	Thyroid cancer: CCND1
hsa05216	5	P-hsa05216-12	Thyroid cancer: CDH1
hsa05217	6	P-hsa05217-10	Basal cell carcinoma: PTCH1*
hsa05217	6	P-hsa05217-22	Basal cell carcinoma: LEF1
hsa05217	6	P-hsa05217-5	Basal cell carcinoma: BMP2
hsa05217	6	P-hsa05217-19	Basal cell carcinoma: HHIP
hsa05217	6	P-hsa05217-3	Basal cell carcinoma: GLI1
hsa05217	6	P-hsa05217-4	Basal cell carcinoma: PTCH1
hsa05218	4	P-hsa05218-9	Melanoma: CCND1
hsa05218	4	P-hsa05218-8	Melanoma: CDK4
hsa05218	4	P-hsa05218-14	Melanoma: BAD
hsa05218	4	P-hsa05218-21	Melanoma: RB1
hsa05219	5	P-hsa05219-27	Bladder cancer: RPS6KA5
hsa05219	5	P-hsa05219-19	Bladder cancer: TP53
hsa05219	5	P-hsa05219-21	Bladder cancer: RB1
hsa05219	5	P-hsa05219-12	Bladder cancer: ERBB2
hsa05219	5	P-hsa05219-10	Bladder cancer: EGFR
hsa05220	11	P-hsa05220-12 13	Chronic myeloid leukemia: HDAC1 CTBP1
hsa05220	11	P-hsa05220-3	Chronic myeloid leukemia: BCL2L1
hsa05220	11	P-hsa05220-50	Chronic myeloid leukemia: MAPK1
hsa05220	11	P-hsa05220-6	Chronic myeloid leukemia: TP53
hsa05220	11	P-hsa05220-21	Chronic myeloid leukemia: NFKBIA
hsa05220	11	P-hsa05220-25	Chronic myeloid leukemia: BCL2L1*
hsa05220	11	P-hsa05220-22	Chronic myeloid leukemia: CDKN1B
hsa05220	11	P-hsa05220-4	Chronic myeloid leukemia: PTPN11
hsa05220	11	P-hsa05220-15	Chronic myeloid leukemia: MYC
hsa05220	11	P-hsa05220-19 41	Chronic myeloid leukemia: SMAD4 SMAD3
hsa05220	11	P-hsa05220-40	Chronic myeloid leukemia: RB1
hsa05221	13	P-hsa05221-17	Acute myeloid leukemia: CCND1
hsa05221	13	P-hsa05221-12	Acute myeloid leukemia: MYC
hsa05221	13	P-hsa05221-11	Acute myeloid leukemia: PPARD
hsa05221	13	P-hsa05221-16	Acute myeloid leukemia: CCNA1
hsa05221	13	P-hsa05221-21	Acute myeloid leukemia: PIM1
hsa05221	13	P-hsa05221-27	Acute myeloid leukemia: PIM2
hsa05221	13	P-hsa05221-13	Acute myeloid leukemia: NFKB1
hsa05221	13	P-hsa05221-29	Acute myeloid leukemia: RPS6KB1
hsa05221	13	P-hsa05221-35	Acute myeloid leukemia: EIF4EBP1
hsa05221	13	P-hsa05221-26	Acute myeloid leukemia: BAD
hsa05221	13	P-hsa05221-41	Acute myeloid leukemia: MAPK1
hsa05221	13	P-hsa05221-6	Acute myeloid leukemia: CEBPA
hsa05221	13	P-hsa05221-5	Acute myeloid leukemia: SPI1
hsa05222	9	P-hsa05222-14 15	Small cell lung cancer: RXRA RARB
hsa05222	9	P-hsa05222-19	Small cell lung cancer: CASP9
hsa05222	9	P-hsa05222-34	Small cell lung cancer: CCND1
hsa05222	9	P-hsa05222-32	Small cell lung cancer: BIRC8
hsa05222	9	P-hsa05222-39	Small cell lung cancer: BCL2L1
hsa05222	9	P-hsa05222-40	Small cell lung cancer: TRAF1
hsa05222	9	P-hsa05222-36	Small cell lung cancer: PTGS2
hsa05222	9	P-hsa05222-35	Small cell lung cancer: NOS2
hsa05222	9	P-hsa05222-44	Small cell lung cancer: RB1
hsa05223	11	P-hsa05223-37	Non-small cell lung cancer: CCND1*
hsa05223	11	P-hsa05223-29 34	Non-small cell lung cancer: RARB RXRA
hsa05223	11	P-hsa05223-28	Non-small cell lung cancer: RB1
hsa05223	11	P-hsa05223-22	Non-small cell lung cancer: BAD*
hsa05223	11	P-hsa05223-23	Non-small cell lung cancer: CASP9*
hsa05223	11	P-hsa05223-21	Non-small cell lung cancer: FOXO3*
hsa05223	11	P-hsa05223-9	Non-small cell lung cancer: BAD
hsa05223	11	P-hsa05223-8	Non-small cell lung cancer: CASP9
hsa05223	11	P-hsa05223-7	Non-small cell lung cancer: FOXO3
hsa05223	11	P-hsa05223-14	Non-small cell lung cancer: CCND1
hsa05223	11	P-hsa05223-24	Non-small cell lung cancer: STK4
hsa05231	10	P-hsa05231-38	Choline metabolism in cancer: RPS6KB1
hsa05231	10	P-hsa05231-39	Choline metabolism in cancer: EIF4EBP1
hsa05231	10	P-hsa05231-34	Choline metabolism in cancer: PLD1
hsa05231	10	P-hsa05231-18	Choline metabolism in cancer: CHKA
hsa05231	10	P-hsa05231-21	Choline metabolism in cancer: PCYT1A
hsa05231	10	P-hsa05231-59	Choline metabolism in cancer: PLA2G4B
hsa05231	10	P-hsa05231-60	Choline metabolism in cancer: PRKCA
hsa05231	10	P-hsa05231-48	Choline metabolism in cancer: WAS
hsa05231	10	P-hsa05231-50	Choline metabolism in cancer: WASF2
hsa05231	10	P-hsa05231-17	Choline metabolism in cancer: SLC44A3
hsa05321	14	P-hsa05321-83	Inflammatory bowel disease (IBD): IL2
hsa05321	14	P-hsa05321-46	Inflammatory bowel disease (IBD): IFNG*
hsa05321	14	P-hsa05321-19	Inflammatory bowel disease (IBD): TNF
hsa05321	14	P-hsa05321-92	Inflammatory bowel disease (IBD): IL17F
hsa05321	14	P-hsa05321-94	Inflammatory bowel disease (IBD): IL22
hsa05321	14	P-hsa05321-95	Inflammatory bowel disease (IBD): SMAD2
hsa05321	14	P-hsa05321-122	Inflammatory bowel disease (IBD): IL4**
hsa05321	14	P-hsa05321-123	Inflammatory bowel disease (IBD): IL5*
hsa05321	14	P-hsa05321-55	Inflammatory bowel disease (IBD): IL4*
hsa05321	14	P-hsa05321-74	Inflammatory bowel disease (IBD): IL5
hsa05321	14	P-hsa05321-81	Inflammatory bowel disease (IBD): IL13
hsa05321	14	P-hsa05321-138	Inflammatory bowel disease (IBD): IFNG**
hsa05321	14	P-hsa05321-75	Inflammatory bowel disease (IBD): IL10
hsa05321	14	P-hsa05321-152	Inflammatory bowel disease (IBD): FOXP3*
